NAME,FORENAME,OCCPN/STATUS,PLACE,TYPE,YEAR,FOLIO,REGISTER
WYSE,Nicholas,,"Sydenham - Damerell; Bodmin, Cornwall;",,1540,F.19,Alenger
,,,"St Leonarde, Shordiche, Middlesex",,,,
WYSE,Thomas,clerk,"canon residentiary of Exeter; St Buer, Cornwall",,1548,10,Popuwell
WYTLOFF,John,clerk,"Lodiswell; Friairs preacher, Bristol",,1405,9,Marche
WYXE,Richard,clerk,Sampford Courteney,,1485,17,Logge
YARDE,Thomas,squier,Bradleigh (Bradley juxta Newton Bushell),,1557,45,Wrastley
YOGGE,William,,Plymouth,,1472,6,Wattys
YORKE,Walter,,"St Mary de Archubus, Exeter St Mary Arches",,1505,36,Holgrave
YOUNG/YVNG,James,,"ship ""Primrose"" (Dartmouth)",,1554,F.7,More
ZOUCHE see SEYMOUR,,,,,,,
ZOUCHE,John,knighte - lord,"Devon; Harringworthe, Northants",,1551,F.10,Bucke
,,,,Bath & Wells,1555,05 Aug,
,,,,(see filed will),,,
